Date,EW_Nifty (buy-hold),EMA pillar (any of 4 MAs),Drawdown pillar (DD<=-10%),Zone pillar (any N-day low),Aggregate ANY,Aggregate MAJORITY (>=2),Aggregate ALL (3 of 3)
2018-06-19,102793.03992861933,96569.87966701433,93487.01709025378,85599.88851130859,94102.1255625519,94941.666374205,88999.55730053961
2018-06-20,103114.60369508009,96654.68477318229,93562.1130463001,85459.0523045421,94145.86837143754,95058.22326176542,88878.39167482685
2018-06-21,102451.87704018604,95623.38354911923,92849.19798005813,83793.48642262851,93316.94712475117,94133.37769168154,87144.16510433302
2018-06-22,103217.4782076926,96106.17755867378,93402.8576096139,83915.80741110313,93852.27397833967,94585.81206945599,87271.37882091105
2018-06-25,102673.05977379945,95369.3327210152,92409.40970851605,82863.19297978643,92925.20095509224,93881.54699827859,85396.6851870661
2018-06-26,102779.57750097377,95717.74674771406,92816.96022701618,83251.39962992384,93230.18437611368,94282.28795932268,86071.25813442156
2018-06-27,101748.03606204635,94305.72272139334,91174.9381114766,81123.59668802955,91793.23870051805,92648.80335655558,84002.06759741262
2018-06-28,100641.7231334408,93102.07219802053,89957.66982117458,79793.51790540929,90661.19083516134,91346.84051671613,82642.83017356708
2018-06-29,101760.41444193509,94577.93111924554,91572.62219411827,80811.81099004412,92022.74494478827,93084.49890039065,83674.24753737799
2018-07-02,101137.26807782853,93563.65829228646,90654.79577004607,79886.20823955581,91135.16288641255,92012.3303111372,83021.78054650966
2018-07-03,101782.69261851675,94025.0803547967,91097.02857943576,80012.09661151335,91627.08873130794,92403.92458147129,83152.99177600973
2018-07-04,101913.21073946214,93523.84248795838,90748.83951359149,79097.95452328768,91357.98932108424,91766.12339421615,82202.96388660258
2018-07-05,101739.60455379523,93373.04098577479,90402.2670762482,78849.40421905936,91118.89469441008,91491.29341829196,81944.65667994332
2018-07-06,101848.0640591911,93632.98349646096,90427.82818384732,77825.50746499188,91223.07657831252,91584.48814572311,81023.40001407538
2018-07-09,102674.49273888276,94431.34518763219,91212.2290841109,77986.30518486517,92019.4664404174,92357.51863743753,81191.21711564624
2018-07-10,103677.15990821485,95722.21230150433,92519.05144587842,78801.90276391494,93278.20670308305,93687.92180427034,82040.3340746853
2018-07-11,103596.50658808679,95096.20803164788,91944.56851995672,78565.49705562319,92715.97759443478,93044.08534505228,81794.21307246125
2018-07-12,104001.70336839832,95423.49585682376,92372.33348199731,79334.77129664029,93078.7772579103,93417.43899447126,82595.10129361463
2018-07-13,103962.78865220629,95137.20838559684,92134.77825079177,79474.13578781483,92783.82380595985,93202.34640799818,82740.19308725267
2018-07-16,102767.95902647666,93418.26341116682,90606.22093766269,78069.79695762724,91262.84918302197,91467.41637619109,81278.14175674343
2018-07-17,103621.70290803416,94612.56739084264,91952.56142781136,78545.04818649014,92440.21001435776,92846.04127137794,81772.9238396346
2018-07-18,103096.76167587798,93828.55471520392,91350.86503739996,77580.8841396174,91807.34907895111,92086.0314233024,80769.13665006356
2018-07-19,102776.51234320102,93211.66800412632,90979.95754786851,76504.94347395252,91458.82384640432,91428.51022227839,79648.97928634941
2018-07-20,103570.23632613465,93453.43494155764,91369.39362012703,76463.66963383673,91852.95259680541,91641.70689143713,79606.00926262056
2018-07-23,104461.89685458173,93973.77841838526,92106.71997577418,75695.67838687608,92540.14168206032,92192.95167736229,78806.45676125713
2018-07-24,105325.25682414256,95163.01422036534,93301.46225899244,77987.10067185086,93627.16336088955,93516.31989691008,81192.04699666948
2018-07-25,105319.84589761803,94847.96851883647,93079.7058921043,77549.14074175314,93401.7881422686,93203.83541740866,80736.08873022778
2018-07-26,105879.19084414157,96124.46583001796,94522.41582799087,78565.8280446645,94702.64903294067,94638.1516205727,81794.55766377914
2018-07-27,106754.92951145481,97319.96575488451,95478.21199472866,80379.11365674983,95765.69546146752,95680.38339361064,83682.36179249395
2018-07-30,106945.67558512278,97623.3200337239,96118.92299734775,80379.11365674983,96241.93683022654,96147.90888533229,83682.36179249395
2018-07-31,107845.38501265699,98180.03949400649,96830.92028498021,80379.11365674983,96808.88501361455,96940.62073908249,83682.36179249395
2018-08-01,107997.95836438675,98136.5126293395,96726.71277558025,80379.11365674983,96750.26389901446,96820.43479899394,83682.36179249395
2018-08-02,107545.55690487182,97873.47021697312,96685.00597129446,80137.97631577958,96607.61889505148,96685.15236522982,83682.36179249395
2018-08-03,108024.21423646502,98300.29752096404,97452.21655457123,81730.95991367474,97374.51431058007,97121.75764078181,83682.36179249395
2018-08-06,108222.12679318395,98607.57760942937,97849.04497835216,81730.95991367474,97661.61406823562,97656.20186467443,83682.36179249395
2018-08-07,108065.7302720115,99118.44987642278,97744.50705584526,81730.95991367474,97580.13361614096,98216.42727748648,83682.36179249395
2018-08-08,108628.80444097849,98916.45696947013,97788.01256098064,81730.95991367474,97658.82365277964,97871.78045929324,83682.36179249395
2018-08-09,108813.16108907975,98796.96437352781,97709.10487340836,81485.76703393372,97505.67781843196,97938.95608978695,83682.36179249395
2018-08-10,108333.12982987722,98630.51085981225,97393.55560868829,81766.90370315667,97253.51012456314,97740.06733859515,83682.36179249395
2018-08-13,108228.6986957712,99481.89063514526,97492.82006536928,81766.90370315667,97426.44602072625,98786.96366305738,83682.36179249395
2018-08-14,109278.88787415055,99478.00370714298,97884.1427997025,81766.90370315667,97881.8167480324,98564.86445193648,83682.36179249395
2018-08-16,109115.18593124663,99050.2630979188,97626.1982261335,81521.6029920472,97475.14432200817,98328.72974744783,83431.31470711647
2018-08-17,110010.239544887,99564.91886784825,98357.86353988443,82444.73251527359,98146.99039637245,98901.9702902908,84376.06931130702
2018-08-20,110743.82281888578,100871.4098898311,99860.75943242235,82444.73251527359,99448.52436220215,100453.55475064718,84376.06931130702
2018-08-21,111113.49109672532,100584.9277253514,99696.05399826767,82444.73251527359,99305.82303805741,100031.92425519823,84376.06931130702
2018-08-23,111347.62707996942,100152.32006154644,99097.88103495169,82197.39831772777,98766.92183409384,99538.64894635738,84122.9411033731
2018-08-24,111103.96458237368,99322.68126672339,98790.82532775518,81766.24867669423,98333.26317217793,98816.41420466495,83681.69142148891
2018-08-27,112319.70115024323,100542.7176804982,100239.83332832638,83117.83229834419,99616.79076979584,100215.6510320484,85064.93701961414
2018-08-28,112765.30319805483,100164.35476163578,100287.37681176046,83117.83229834419,99688.17461455979,99624.4646453577,85064.93701961414
2018-08-29,112636.29605227019,100352.87134221593,100654.84804481907,83117.83229834419,99855.27079237884,100186.49996254145,85064.93701961414
2018-08-30,112601.9330178858,99768.95594873154,100832.87777922141,82868.47880144916,99790.17525004588,99801.33322557046,85064.93701961414
2018-08-31,113133.1071973752,100210.08793765274,101204.47633211188,83986.53102828693,100064.01652124911,100477.8323861727,85064.93701961414
2018-09-03,111872.83997020223,99819.4894496658,101315.69321297927,83986.53102828693,99875.62389684975,100556.14338884134,85064.93701961414
2018-09-04,110706.42577339674,97897.78501240519,99058.16066057736,83734.57143520206,97877.74180185236,98243.93517901526,84809.7422085553
2018-09-05,110318.76323671862,97290.6657924972,98777.79224889821,83457.53940072784,97439.69086222223,97799.00867776861,84457.39385000386
2018-09-06,111305.02392773647,97305.62075766182,98721.76785366645,83752.12231129479,97490.45919309338,97778.74601047074,84826.0677925356
2018-09-07,112041.21859849998,98300.05486603077,99682.99023102822,83967.42157307752,98578.86736017141,98487.34988346155,85043.75359914397
2018-09-10,110353.7999763506,96357.04850105662,98138.21766368415,83301.30963965056,96865.12462728638,96715.60054408276,84398.18093303627
2018-09-11,108946.20772871288,95000.26888058188,96550.07224244394,81976.4902517747,95418.12410889094,95263.34603003462,82896.30437131613
2018-09-12,109697.27788237431,95778.08944219002,97412.7774836097,82169.310987023,96247.2513966436,95966.21999254286,83210.00951607029
2018-09-14,111250.27859443535,97604.78006558001,99202.89738314807,83236.27610365738,98038.46275754074,97807.38461446283,84289.74124066287
2018-09-17,110362.50726133195,96317.91705806438,98186.12216785652,80518.33182257519,96971.5528929421,96452.8866346763,81782.75080569662
2018-09-18,109445.36788497059,95500.47665251025,97250.92234672194,79991.18012911206,96124.15693169282,95568.83954618368,81001.92173153364
2018-09-19,109143.87924370919,94864.37351971089,96960.7387542421,78309.68411573257,95710.2394159053,94967.00802558346,79045.87408885763
2018-09-21,107864.11984528149,93704.27959640707,95964.14300568256,76957.742326663,94798.87439937846,93644.18703736257,77679.6484270158
2018-09-24,106069.40947877086,91434.0819095319,93257.37851056499,74474.75589692201,92661.16463261501,90607.01115446546,75186.66934197796
2018-09-25,107105.90456441476,92506.86691005422,94442.45662341759,75105.78196492049,93730.05619969645,91734.64344967801,75879.38336815011
2018-09-26,106901.44359774672,92463.16769571461,94572.45484460922,74870.20982267012,93735.52030209458,91806.45861884771,75704.27633904686
2018-09-27,106231.40117343646,91762.4319051108,93762.55548969973,73951.54723989686,92968.7630689666,91079.07551930696,74775.77162489326
2018-09-28,104795.31250437883,90509.64977279608,92013.21180940511,72251.6545855746,91409.7856165053,89728.69993298451,73056.93513115343
2018-10-01,105372.7025061435,90840.32784226946,92363.52505728704,72483.09972192967,91727.45369184641,90089.23154530044,73290.95983964874
2018-10-03,103963.51594682642,89504.72451309969,91088.3049563502,70255.83076143717,90590.17629696624,88587.81655300927,71038.86686125143
2018-10-04,101960.4511338791,88193.50081835262,89720.05716250106,68733.75548725956,88938.74062166277,87656.02593728677,69499.82730278025
2018-10-05,99459.48653599294,85662.30506367347,86663.11268635471,66077.91677456873,86382.55325481741,84680.00562496141,66814.387949619
2018-10-08,99560.79919099534,86002.41692854758,87034.97070137743,66383.42670301211,86576.94127246803,85213.21850775719,67123.30293783081
2018-10-09,99282.55298373774,85636.33576604877,86583.30039202786,65696.7324848089,86218.98018448109,84758.66750104797,66428.95517177884
2018-10-10,101440.23136770049,87926.13906592298,89260.001890571,66934.38534241078,88514.74338784989,87399.18071897305,67680.40228469073
2018-10-11,99074.7347540217,85891.2709673982,87235.25975899461,63613.798530236556,86446.13681974549,85433.44975765733,64332.04252167137
2018-10-12,101438.93031602626,87992.8129822926,89676.52537670058,65058.136889154055,88572.44153519305,87759.85192797137,66013.65261764555
2018-10-15,101653.8717135001,87980.23859139862,89535.25412577207,65724.7548276201,88668.38416294308,87497.67243172383,66690.06083069343
2018-10-16,102567.15649427017,88801.77034389155,90573.39387410547,69279.35118434654,89497.13834577179,88510.7642072232,70296.8638921203
2018-10-17,101284.19472965813,87299.0377100212,88826.2271325401,69071.5131307935,88032.01181939579,86724.1860442071,70085.97330044393
2018-10-19,100504.29174494455,86465.91670188513,88214.29722629217,68382.9655082714,87191.80963922625,86126.73473386571,69387.31291064201
2018-10-22,99745.61801946774,85771.89203726954,87375.16391672034,67022.19280473568,86491.95844228608,85307.45923872748,68006.55440333404
2018-10-23,98595.33701642702,84834.78133274315,86377.68305248428,65369.825233403324,85536.58242408415,84345.49095162249,66329.91834546126
2018-10-24,99406.46559090207,85763.3876477675,87504.78053549038,65853.23124492953,86447.11493247974,85480.80175096849,66820.42418906349
2018-10-25,98985.7009134877,85155.71679383822,86808.30662747208,65176.633620914145,85827.49266779426,84796.88325515224,66170.49539416953
2018-10-26,98043.37819588807,84498.72842292878,86127.38872101292,64683.393272718495,85134.86815242197,84166.55224017108,65682.59281241921
2018-10-29,100221.34211807516,86296.41795702554,87942.68777428962,66602.49088648739,86945.80301844356,85940.80589087003,67632.62507254751
2018-10-30,99979.05662943878,86090.74363726848,87802.0421262918,64013.12605691381,86738.58084927037,85803.36180868401,65003.20718895844
2018-10-31,101418.27667588153,87289.22622058513,89056.32887047449,64968.530225142094,87971.19220662965,87001.70932942328,65973.38845107915
2018-11-01,101526.61258284963,87632.4689141019,89635.68981073733,65052.50652745887,88309.15163809617,87590.03094195247,66058.66360189814
2018-11-02,102779.08186871518,89236.44730332478,91575.22377399121,64968.6084555484,89941.92420458101,89483.12112878343,65973.46789146317
2018-11-05,102568.55874219474,88998.21267477497,91579.44016337201,64773.70263018175,89830.04654809085,89354.95985671479,65775.54748778878
2018-11-06,102111.17696898142,88722.27634417976,91137.79509600373,62855.499840287666,89474.52621476247,88998.31009949057,63827.67615151137
2018-11-07,102727.93484028244,89293.08983490114,91716.015984598,62968.339479643495,90037.80242954649,89576.86845437532,63942.26106414683
2018-11-09,102860.25823036418,89440.40586733152,91849.6235614732,62779.43446120457,90080.36945164381,89832.34071859588,63750.43428095439
2018-11-12,101956.48432226751,88818.31842308122,90979.59543627949,62984.194197809804,89348.31570596244,89060.24997581396,63958.36100479106
2018-11-13,102794.22189981776,89581.37344477623,91736.01574542024,64253.96730195354,90105.45554355168,89810.9515204941,65247.77349348531
2018-11-14,102668.18075438375,89648.7184634725,91894.59727552033,64530.58835656529,90219.27179501229,89920.09639558548,65528.6730032388
2018-11-15,103346.69283302115,89969.97814517815,92253.72807786931,64192.363932048844,90599.16631422933,90208.43856643427,65185.21731376976
2018-11-16,103846.10959273968,90710.75478514351,92901.14512433136,64798.873558169886,91259.45454455893,90926.42796212043,65801.10773063374
2018-11-19,104251.81044250369,91184.78119431974,93362.32350210076,64903.927021665724,91777.6684577001,91357.17803732687,65907.78603982934
2018-11-20,102960.43329006941,90309.84766642531,92321.47654640628,64709.21524060073,90741.8305299262,90493.50927650058,65710.06268170985
2018-11-21,102879.15340972751,90096.66133287283,92169.96499318845,63977.13336460076,90656.59035990693,90204.90682977955,64966.65780836626
2018-11-22,101997.4168571601,89176.74298537448,91347.37285257851,63071.34398711097,89808.73138312064,89308.26735408942,64083.5516881504
2018-11-26,102767.88597166444,89657.18017701035,91803.4163243523,62942.512782084144,90324.75998803125,89774.94002355177,63601.763325285894
2018-11-27,103001.48812091425,89780.2947044424,92019.50436890483,62178.27568892513,90509.60548456214,89923.44711269432,62829.86422123379
2018-11-28,102929.89020210315,89505.97108626367,91638.28810419912,61428.69245981713,90182.84493672916,89600.78105452833,62072.42538588918
2018-11-29,104361.39565898126,90865.08901233287,93001.2858619969,61744.06251037129,91468.1231549522,91034.25230924453,62391.1003112812
2018-11-30,104621.57078704641,91169.6193657869,93257.65641965439,61541.56347205781,91804.17139184706,91231.96404633642,62186.47921414768
2018-12-03,104793.98756197402,91260.60268289952,93370.7520845857,62503.72896572079,91947.44185409813,91293.8311215669,63158.72757926128
2018-12-04,104706.85261606742,91259.35262846871,93337.0752918108,60776.60994143975,91991.99049971455,91182.35014337776,61413.5094657732
2018-12-05,103406.54363677115,89331.69204871365,91705.70806943701,56411.66362944949,90383.55474007323,89257.2973852821,57002.82134237678
2018-12-06,101329.02178708558,87634.96236735937,89932.3170988116,56119.909250904704,88588.02896431189,87614.35044485108,56708.00956683179
2018-12-07,102053.4550791621,87883.73557923383,90427.54195615642,55763.46782086002,88982.89662790718,87954.62056183249,56347.83286136673
2018-12-10,100135.26350671302,86410.23364879581,88943.0112201956,54722.627723728416,87483.52928721927,86521.08649055989,55296.08543387546
2018-12-11,101412.81733315642,87495.99263416056,90164.61795490436,55334.90836348819,88613.23751855476,87682.76099684274,55914.78237833861
2018-12-12,103404.9410643346,89483.07169109533,92330.8023463168,57328.07154861635,90672.07576648501,89748.63272712985,57928.8326232378
2018-12-13,103958.79505104714,89580.81052087768,92554.84987962554,57328.07154861635,90884.89329706333,89851.98262856949,57928.8326232378
2018-12-14,104262.37972624032,90193.02610938728,93032.923844601,57156.08733397051,91345.04885274387,90485.61301287044,57755.04612536809
2018-12-17,104834.39645209778,91160.13871561916,93672.8866326963,58300.391890874074,91973.53132692972,91455.61051865331,58911.342253184994
2018-12-18,105211.3853782166,91657.41378534099,94225.26326159456,58300.391890874074,92500.38397656145,91952.73487757778,58911.342253184994
2018-12-19,105997.40182949822,91988.952536674,94876.10587910033,58300.391890874074,93074.57109220032,92346.9810266322,58911.342253184994
2018-12-20,105836.26372030308,91691.79440648851,94762.8567405878,58300.391890874074,92958.93843555938,92028.23457033829,58911.342253184994
2018-12-21,104396.17778840355,90692.7135701449,93619.95198141475,58300.391890874074,91805.29633896328,91091.79871629924,58911.342253184994
2018-12-24,103481.8003078966,89953.79367052916,92690.36281040327,58125.49071520145,90937.0850801652,90305.27422745698,58734.60822642544
2018-12-26,103860.96381322283,90046.73164924784,93014.83162889934,58511.76956589801,91237.75147459227,90393.17411353762,59124.935029393535
2018-12-27,104277.04776072981,90603.24819459145,93425.75974278124,58511.76956589801,91637.33193298611,90977.39947036438,59124.935029393535
2018-12-28,105128.98274340034,91276.1421373552,94071.01853681006,58511.76956589801,92256.05322459519,91674.86292713477,59124.935029393535
2018-12-31,105316.62389823714,91419.2805271169,94259.59414806422,58511.76956589801,92441.14442384808,91818.45492279444,59124.935029393535
2019-01-01,105242.5875943037,91309.28208484274,94255.13579821942,58511.76956589801,92424.09659587068,91725.10606988196,59124.935029393535
2019-01-02,103896.94446767638,89646.80957812497,92522.40600694953,58336.23425720031,90834.96703732555,89912.50017967718,58947.56022430534
2019-01-03,102850.76133577162,88336.19440083893,91220.19561202978,56814.0315433581,89590.44458547943,88543.27824635655,57409.405811523044
2019-01-04,103128.6304815003,88690.90127095419,91729.48713292409,56944.00353673796,90014.45960920656,88959.82898984523,57540.73982724738
2019-01-07,103367.83781465165,88899.68794178101,91880.8249332488,56664.98552411246,90132.90994850874,89199.78117055647,57258.79788649076
2019-01-08,103757.22624391323,89395.29221539105,92336.35529134933,56520.83936149925,90530.77079355902,89771.18820930428,57113.14116541615
2019-01-09,103953.5533283902,89440.50976887891,92228.40365289949,56075.4854010291,90502.53844551534,89742.1818997457,56663.12018377031
2019-01-10,103911.68872863766,89310.43604534797,92071.17729118314,55857.7721204136,90343.64353203813,89618.09879769979,56443.125408925385
2019-01-11,103652.90623693654,88927.77477899952,91733.22183134501,56027.48893119334,89994.66800232683,89248.95461858205,56614.62074200443
2019-01-14,102942.4751066679,88244.58726785707,91121.58175208517,55461.378760264975,89307.35340209302,88665.52972882715,56042.57810299448
2019-01-15,104224.50388765095,89238.87260524259,92181.29584581821,56618.7115677938,90418.72418695957,89566.14615309243,57212.03900906845
2019-01-16,104158.82581449143,89282.95494518247,92223.61646278785,56618.7115677938,90438.67180378377,89639.25847366662,57212.03900906845
2019-01-17,104191.2759966213,89061.42208500499,92092.90936633016,56448.855433090415,90316.8237586347,89411.77480137385,57040.402892041246
2019-01-18,103908.424159709,88259.55505991606,91557.81492101385,56155.28523514894,89739.35775199534,88633.70585585662,56760.86165569954
2019-01-21,103889.17063783147,87718.12394936453,91339.79560824421,56167.1093691868,89543.04741613129,88054.23833075594,56811.77351404723
2019-01-22,103655.52780898358,87194.21542560116,90914.86087134999,55830.84599038469,89159.55059137681,87433.8828318086,56579.746077579366
2019-01-23,103178.48723456882,86760.34983826523,90495.98942033615,55697.56367558245,88774.23129077621,86967.48558698314,56444.70216278689
2019-01-24,103152.22041274274,86503.50117341074,90212.29982389184,55450.3333184914,88483.15810642374,86726.55486211623,56194.15530212668
2019-01-25,102239.3192523319,85389.01510901355,89117.0611221201,53983.19075316076,87411.38134754851,85599.25898528718,54707.33218857885
2019-01-28,100817.34680613306,84104.12427239754,87541.38754643018,53296.07437775676,85947.51964031086,84241.95826398062,54010.998695187984
2019-01-29,101255.53139149415,84391.33035419504,87853.7273303187,53608.55322544108,86241.09408549758,84543.26952071665,54327.66919731403
2019-01-30,101653.7223945175,84740.89742447362,88063.57655635723,54244.85839687918,86537.4600251138,84806.90985289458,54972.50989497389
2019-01-31,102717.6672413137,85439.87665484815,88721.35523303733,54335.28352666057,87259.42878734859,85423.84554768239,55064.14800572889
2019-02-01,103744.31587433364,86358.65397940368,89539.95085563028,54179.50484934922,88078.02496509072,86353.72475848609,54906.2796817438
2019-02-04,102948.49612871879,85299.43244509427,88474.41482801404,53100.32511383309,87060.98570921124,85252.55227593005,53812.623611060255
2019-02-05,103260.97849383378,85398.69050689781,88579.0137452472,53030.144175858324,87184.77928460276,85342.71099316074,53741.50125179388
2019-02-06,104522.06822052973,86536.00184160382,89817.43458605272,53978.44295807118,88434.59349162053,86447.20627846009,54702.52070560422
2019-02-07,104901.65319493043,87123.39153942399,90580.8907518633,54278.0893904166,89103.58411413287,87112.70117260992,55006.18665577748
2019-02-08,103521.60839515095,85576.20102391299,89061.8254221636,54115.25512224535,87571.39792067035,85602.15528864916,54841.16809581014
2019-02-11,102280.68526762602,84292.27602186151,88071.39202611997,53099.1624234806,86284.6942808189,84630.17895915448,53811.44532414431
2019-02-12,102099.1640198659,84400.3547531495,88251.79151343706,53385.587000193846,86339.28519827324,84876.16421505185,54101.71205804065
2019-02-14,101287.67424911851,83721.42829763221,87518.4167336986,52997.373026050125,85663.80960308934,84146.7680558037,53708.29050315627
2019-02-15,100711.87183583155,83237.14967008021,87056.48122767422,53063.313432916264,85166.95603179389,83707.49910437058,53775.115447972355
2019-02-18,99872.06625315032,82553.035925566,86303.15714027765,52732.88981047354,84449.3985992449,83002.02104431894,53440.25945625112
2019-02-19,99696.62835018315,82741.5350036074,86482.94549157438,52960.44155501322,84567.59588959112,83257.88516759685,53670.86362589986
2019-02-20,101004.94694660079,83863.72382923923,87668.86583081225,53307.76715804701,85688.40827702121,84428.48161757072,54022.848324797174
2019-02-21,101737.76691308069,84538.24061063607,88383.982828786,53965.661463581666,86425.16352556217,85061.2900252591,54689.56775756338
2019-02-22,102309.65253255729,85206.78282037277,89101.2438390896,53956.55708344639,87105.0641116263,85757.63041120557,54680.341249432204
2019-02-25,103075.57590892739,85724.25797654672,89600.37192941243,53742.66332621703,87608.33414528758,86270.24432128966,54463.57827809702
2019-02-26,102971.41492012008,85596.03096617799,89622.79398983205,53406.05970334167,87584.36099697078,86180.2127165513,54122.459386167815
2019-02-27,102829.23187039312,85691.13302167937,89834.62077512953,53575.98437323612,87677.52323998557,86399.43877863168,54294.66345994064
2019-02-28,102651.62885727127,85709.898409094,89834.45692739694,53415.25642011641,87657.12550655211,86430.9481906232,54294.66345994064
2019-03-01,103482.26862536259,86637.02780004826,90931.77147103762,53316.16934649853,88567.67264240698,87506.70679140456,54294.66345994064
2019-03-05,105008.54597197587,88304.98609414759,92941.6499897378,53156.220838459034,90280.02002181511,89495.48846610659,54294.66345994064
2019-03-06,105422.62736504953,88339.20217404168,93240.32195633445,52231.877473939756,90478.5727415448,89549.75229409395,54131.77946956082
2019-03-07,104950.19926652935,88053.0462231549,92749.42293837224,51862.99555441322,90076.72418397432,89173.03785424872,53513.68559791576
2019-03-08,104701.57335772518,87710.0787502289,92635.83952642136,51310.88039507042,89796.86496998355,89021.71444614383,52946.19799564543
2019-03-11,106379.28048444373,89491.99387380278,94801.11971415274,52158.5415725178,91692.37669776201,91064.86760459142,53820.866777439995
2019-03-12,107350.37262868328,90136.26911752958,95396.73090066004,52158.5415725178,92384.8421109519,91539.92880284635,53820.866777439995
2019-03-13,107222.5053667276,89691.87158093405,94794.45107005455,52158.5415725178,91940.81163010855,90844.75231744528,53820.866777439995
2019-03-14,107339.13031339046,89788.14400011663,95079.13781326075,52158.5415725178,92092.63039332992,91183.22004723197,53820.866777439995
2019-03-15,107831.86359623318,89797.76180364555,95399.80145266616,52002.06594780025,92303.63433698552,91260.01307323911,53820.866777439995
2019-03-18,107932.6465944072,89407.94458310962,95221.76028861203,51975.49994272789,91995.91752944536,91059.4922754986,53820.866777439995
2019-03-19,108362.62703316295,89611.77704886712,95232.87213396963,51883.6772570144,92135.56111610997,91037.86790903492,53820.866777439995
2019-03-20,107672.1483572554,89008.77346329277,94231.42522248688,51728.02622524336,91266.17850881262,90314.91081085557,53820.866777439995
2019-03-22,107418.48257506685,88838.69795627637,93987.90605657912,51435.47255432608,91025.11578955031,90117.64064339134,53820.866777439995
2019-03-25,106765.41970703617,88093.08932967782,93407.80437320498,51306.72378726364,90521.26225315426,89290.16065856654,53659.40417710767
2019-03-26,107956.31225015553,88686.20475264224,94216.7972159857,51456.89256870702,91252.4896992485,89943.93199424478,53816.93155681395
2019-03-27,107852.87349633717,88470.3125000201,94157.21127930631,51302.5218910009,91222.15162691822,89654.2354623983,53655.48076214351
2019-03-28,108646.31758373183,88786.35420310753,94557.51934126827,50949.00543621714,91619.05936628031,89949.49521435534,53285.75049081199
2019-04-01,109791.8433602324,91169.73153623944,96331.49463803733,51454.79175539332,93285.69514234916,92533.61293010446,53814.73439097915
2019-04-02,109948.8748773732,91055.40403025658,96157.82231484733,51454.79175539332,93138.1285491053,92389.1649823052,53814.73439097915
2019-04-03,109341.40502397122,90820.33078355246,95583.75063688919,51300.42738012714,92613.13860381379,92131.5723017979,53653.29018780622
2019-04-04,108920.70677938848,90718.87331430012,95514.9376066063,51169.08187157365,92534.76889258227,92042.42788856763,53515.92059762586
2019-04-05,109615.19690357751,91571.07118573735,96433.80581349431,50940.34614204686,93445.05121454156,92879.43554535671,53276.69404339691
2019-04-08,109078.68620514643,91137.48321504232,95931.50399962142,50965.061731997754,92989.51235866049,92398.6473913138,53302.54319880398
2019-04-09,109648.19239888308,92025.83536018916,96581.29653503718,50965.061731997754,93667.7344359029,93266.98395304031,53302.54319880398
2019-04-10,109155.23012436366,91803.37701482387,96163.03576514777,50965.061731997754,93275.69591684903,93064.71376202688,53302.54319880398
2019-04-11,109397.39184677764,92157.55858283736,96536.65255725756,50965.061731997754,93595.4460056641,93493.280155784,53302.54319880398
2019-04-12,109899.37556966423,92836.55814197495,97050.41530453194,50965.061731997754,94146.43216804162,94143.62216558914,53302.54319880398
2019-04-15,110565.74329365243,93829.49344144923,97997.54347613889,50965.061731997754,94978.32297330067,95313.77199047862,53302.54319880398
2019-04-16,111415.15388928405,94320.36729951637,98702.75696060588,50965.061731997754,95630.20327114304,95821.86268226465,53302.54319880398
2019-04-18,110915.36160193232,93655.97650812837,97892.23993356139,50965.061731997754,94838.0011070339,95169.68352672365,53302.54319880398
2019-04-22,109754.93576950996,91902.71701376826,96232.2571748578,50965.061731997754,93302.91054851841,93239.39451788751,53302.54319880398
2019-04-23,109576.05092115837,91332.83445186407,95724.09935566636,50965.061731997754,92853.37488381722,92608.88838963244,53302.54319880398
2019-04-24,110759.87064349628,92019.4158244794,96634.87645275847,50965.061731997754,93706.85039170853,93340.15367054626,53302.54319880398
2019-04-25,110505.0429489477,91562.50078513942,96377.93134053744,50965.061731997754,93385.29216301275,92922.6719124471,53302.54319880398
2019-04-26,111209.33354185228,92149.07829789653,97050.30122694832,50965.061731997754,93987.65918739811,93589.85188439015,53302.54319880398
2019-04-30,111171.38390865458,91288.41030201747,96420.00711069471,50812.16654680176,93371.57337580029,92668.96473682692,53142.63556920757
2019-05-02,110731.71174877687,90630.71221460898,96229.79391811266,51310.53006061597,93230.27837062931,91855.66117033351,53663.85622157287
2019-05-03,110585.9044594349,90339.27627943165,96135.99445458899,49697.75972396819,93072.3219255126,91603.7514448806,51977.117157251356
2019-05-06,109566.6684954538,89109.869693298,95234.676303496,49142.00860669675,92150.8659629742,90338.03679260376,51395.87685400363
2019-05-07,108754.86245494478,88474.87163092366,94279.99126770846,48857.2190663734,91382.01497123993,89496.63486988224,51098.025615139704
2019-05-08,107796.70602389399,87689.26590045927,93662.00406518743,48642.51415709904,90637.23034208854,88858.03569699814,50873.47339617502
2019-05-09,107474.35373422907,87431.94447032602,93221.74092665948,48835.160099936154,90250.3217595785,88640.2685497169,51074.95492766314
2019-05-10,106989.38096727013,87143.64943312634,92715.93667988785,48139.57560948434,89909.95473260654,88199.05178240823,50347.4678788748
2019-05-13,105592.73647724699,85543.6790743947,90787.00162417411,46768.94759030729,88248.07042935355,86343.09511841559,48913.976841704
2019-05-14,105997.9510058261,86175.13776587756,91592.40312313034,47439.15467377058,88913.84016384016,87090.39550390249,49614.92256421289
2019-05-15,105358.47568748801,85526.59043237967,90608.08218833186,46736.69628027404,88234.858975599,86159.55580975881,48880.246345009895
