Date,EW_Nifty (buy-hold),S1 (R<0),S1_inv (R>0),S2a (R<0 & PS<0),S2b (R<0 & PS<-0.001),S3 (R<0 & E<=L<=F),S4a (S1 + cross-up 50),S4b (S4a + P<0)
2018-04-18,101703.86762170312,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-19,102439.23172495276,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-20,102511.91046426754,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-23,102829.24746412833,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-24,102785.69935214639,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-25,102640.94341711598,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-26,103128.96631083192,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-27,103454.8844878186,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-04-30,103934.05933107744,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-02,102773.37984751069,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-03,102090.90642280993,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-04,101630.85181900568,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-07,102443.23584061282,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-08,102485.3558568881,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-09,102405.81368688868,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-10,101989.7036637725,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-11,102698.7639741481,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-14,102508.17239497748,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-15,102424.89219166533,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-16,101983.0494901796,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-17,101858.192692928,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-18,101117.48904628522,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-21,100130.00280850887,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-22,100786.53817050674,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-23,99921.09513558999,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-24,100626.95395644967,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-25,101854.0711450634,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-28,102470.63467098273,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-29,102074.76105182602,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-30,102020.73778685906,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-05-31,102660.46271054551,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-01,102045.19907240945,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-04,101281.04086247018,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-05,100751.49545490298,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-06,101960.07327030243,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-07,102889.22097466084,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-08,103062.4912573304,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-11,103514.72256633494,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-12,103973.9257973628,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-13,104299.33918334046,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-14,103974.7658860603,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-15,103979.932292802,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-18,103757.64626856275,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-19,102793.04050402189,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-20,103114.60332796448,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-21,102451.87928641895,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-22,103217.47839910674,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-25,102673.05807278275,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-26,102779.57337616853,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-27,101748.03542449647,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-28,100641.72025480443,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-06-29,101760.41238068341,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-02,101137.2710663301,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-03,101782.69420739949,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-04,101913.21002308252,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-05,101739.60609655677,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-06,101848.06148790543,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-09,102674.4937729809,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-10,103677.15931010222,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-11,103596.50590917318,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-12,104001.70481533215,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-13,103962.78905527612,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-16,102767.95552532724,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-17,103621.70097041177,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-18,103096.76081489638,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-19,102776.51253094638,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-20,103570.23442191082,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-23,104461.89817436477,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-24,105325.25390576589,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-25,105319.84808942405,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-26,105879.19172432335,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-27,106757.39518234637,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-30,106948.13246678126,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-07-31,107847.83400072128,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-01,108000.52204658638,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-02,107548.05888437635,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-03,108026.68736050451,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-06,108224.63144476795,99700.0,99699.99999999999,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-07,108068.26278665027,99546.07794609922,99601.82516532496,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-08,108631.3307689597,99852.45030145824,100136.53634669102,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-09,108815.72936756958,99904.32013888123,100352.56266303032,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-10,108335.62667540378,99484.4329706284,99811.01676302584,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-13,108231.23861655437,99419.42145450479,99754.38703448988,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-14,109281.40762659711,99875.45968663997,101022.7641363544,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-16,109117.76805916334,99578.67532938225,101008.29451819,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-17,110012.83585975535,100308.62948771953,101865.58848101016,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-20,110746.38697482977,101640.3180514795,102220.33712155472,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-21,111116.10311819395,101486.65192713405,102750.68207845607,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-23,111350.19475513934,100972.74584334675,103249.42727021841,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-24,111106.55731141777,100834.89231789733,102932.12671570876,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-27,112322.31962893523,102288.29806499199,103934.405032354,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-28,112767.94909409047,102200.42812456476,104459.09066056686,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-29,112638.88786948888,102229.04891657145,104270.5201513156,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-30,112604.51877075332,102652.72094033753,104102.80995492727,100000.0,100000.0,100000.0,100000.0,100000.0
2018-08-31,113135.69831704198,103269.47663663534,104547.37171176876,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-03,111875.36738829601,103096.92784019494,103199.03488460893,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-04,110708.95118415101,101291.6645016353,102291.06850795247,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-05,110321.28137618367,101026.85216296991,101906.44940468739,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-06,111307.52782754181,101044.92742481169,102945.69697648127,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-07,112043.76570953791,102115.98798904958,103619.44737956175,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-10,110356.32382311011,100965.51782929647,101958.11272949673,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-11,108948.73408142762,99254.17001424213,100765.30592581426,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-12,109699.80029658719,99980.47359090505,101450.72750777082,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-14,111252.80136563256,102102.56206831954,102744.96381901411,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-17,110365.03510343053,101375.90869041381,101869.93257005552,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-18,109447.85410854088,100067.0807342484,101072.9991950642,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-19,109146.36590220587,99919.14273253392,100768.2921655432,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-21,107866.59777163339,99386.12132320848,99604.70827919687,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-24,106071.9124969278,96527.03822870267,98069.6278946519,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-25,107108.34037287757,97337.89410798941,99033.70476851765,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-26,106903.86961892531,97615.71990246829,98739.71442094598,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-27,106233.81950835644,96593.89386450112,98193.11148644559,100000.0,100000.0,100000.0,100000.0,100000.0
2018-09-28,104797.65206949791,94474.12283951811,97075.73845749744,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-01,105375.06620916408,94695.1797620537,97619.7676318683,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-03,103965.8885951729,93383.8948350619,96424.3657549831,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-04,101962.88956665072,90618.04883758786,95104.39836778316,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-05,99461.88681753109,87535.08522257801,92790.74389208588,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-08,99563.12758342562,88017.3816535021,92691.30057160194,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-09,99284.82098293288,86999.71650664564,92682.95625132493,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-10,101442.54209110912,90289.429121148,94303.93191543214,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-11,99077.01063906388,88543.79656631082,91992.59839873576,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-12,101441.24382194177,91183.55773966588,93896.13858355672,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-15,101656.1170683042,90803.32882848752,94380.76517707668,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-16,102569.52979282248,91620.20587953566,95217.30316432,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-17,101286.53781715162,89465.94472171442,94435.23091856668,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-19,100506.60952493684,88766.16189194261,93622.31643861425,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-22,99747.91890111742,87940.18920399477,93076.5496599963,100000.0,100000.0,100000.0,100000.0,100000.0
2018-10-23,98597.60411558684,87341.45785263689,91692.54204310493,99700.0,99700.0,100000.0,100000.0,100000.0
2018-10-24,99408.73152487302,88466.22758068312,92200.81021749717,100986.5104046538,100887.15768776438,100000.0,100000.0,100000.0
2018-10-25,98987.9459029379,87767.17166495738,91797.45834960768,100188.51259348172,99776.54205550093,100000.0,100000.0,100000.0
2018-10-26,98045.64343404003,87361.36126365446,90580.31331708972,99725.26943574905,99272.06741846871,100000.0,100000.0,100000.0
2018-10-29,100223.6304505595,88651.68680748844,93407.69963368162,101179.58250928139,100653.19301981498,100000.0,100000.0,100000.0
2018-10-30,99981.33492081179,88579.54356343915,92955.23054875206,101090.45405874448,100149.14376372953,100000.0,100000.0,100000.0
2018-10-31,101420.53097105361,89852.13940387574,94022.84509516702,102454.58910612743,101230.12418914113,100000.0,100000.0,100000.0
2018-11-01,101528.89121970044,90461.06454483425,93773.02750950771,103249.72936255395,102175.62552200236,100000.0,100000.0,100000.0
2018-11-02,102781.38315385189,92725.77654214873,93925.31837034565,106149.07500652014,105233.48863056308,100000.0,100000.0,100000.0
2018-11-05,102570.8212693738,92746.62820195175,93542.27900355803,106005.95997379633,104781.3022510386,100000.0,100000.0,100000.0
2018-11-06,102113.45768560279,92187.44543640973,93264.76081828107,105467.45520568728,104118.31378179583,100000.0,100000.0,100000.0
2018-11-07,102730.2527039921,92825.29534691822,93725.77211875355,106250.55704828337,104911.53419586379,100000.0,100000.0,100000.0
2018-11-09,102862.56162518887,93262.88665207838,93438.51362496117,106582.9870866554,105299.16210967184,100000.0,100000.0,100000.0
2018-11-12,101958.76439024303,92303.97018077568,92751.02229483065,105672.66036909763,104469.02705943934,100000.0,100000.0,100000.0
2018-11-13,102796.51827639602,93253.41113283025,93257.06341232857,106869.30066560503,106035.69442091126,100000.0,100000.0,100000.0
2018-11-14,102670.51290591112,93893.69348983008,92153.92234785495,107341.94522574128,106527.0726186467,100000.0,100000.0,100000.0
2018-11-15,103349.02996100688,94360.00364967708,92914.16246557925,107939.4338370214,106317.94806841515,100000.0,100000.0,100000.0
2018-11-16,103848.43944498344,95177.65346109991,92974.76623255352,108813.54176221286,107796.89623771413,100000.0,100000.0,100000.0
2018-11-19,104254.14218141198,95401.57280486774,93649.66804600412,109307.35542914967,108843.95740789514,100000.0,100000.0,100000.0
2018-11-20,102962.72833208124,94738.8024632194,91678.68673507473,108496.17249397053,108294.2728660888,100000.0,100000.0,100000.0
2018-11-21,102881.42973153063,95045.63026708705,91179.25680877523,108583.32254760787,108336.02075720546,100000.0,100000.0,100000.0
2018-11-22,101999.67181311014,94236.76122663364,90183.12894877765,107641.10980262078,107182.7635994641,100000.0,100000.0,100000.0
2018-11-26,102770.22611063316,94879.03045943705,90879.77893639768,108135.80458594061,106869.61399480973,100000.0,100000.0,100000.0
2018-11-27,103003.8388671229,95052.69135295867,90852.79508697914,108316.75312821707,107154.46900099935,100000.0,100000.0,100000.0
2018-11-28,102932.26335550233,94684.97549635224,90835.74657185748,107819.44094990361,106299.10304277157,100000.0,100000.0,100000.0
2018-11-29,104363.79566369262,95919.77007842791,92057.0510343124,109332.94099988659,107599.37799020538,100000.0,100000.0,100000.0
2018-11-30,104623.92173587307,96165.50460989877,92102.11657113799,109481.36512624582,107319.83252279239,100000.0,100000.0,100000.0
2018-12-03,104796.29477031059,96117.01287952374,92769.0375196121,109637.66103124451,108586.17438688218,100000.0,100000.0,100000.0
2018-12-04,104709.18896686412,96138.36988177279,92455.1617768938,109484.52071870091,108701.88527174533,100000.0,100000.0,100000.0
2018-12-05,103408.87540697628,94641.86832197777,91655.44642170852,107590.60548642026,106368.84737159441,100000.0,100000.0,100000.0
2018-12-06,101331.29646425256,92962.46290768293,89544.96269946778,105685.06932903352,104253.21678026354,100000.0,100000.0,100000.0
2018-12-07,102055.73301371808,93533.63307088941,90012.83629830935,106258.03813486472,104208.47601112508,100000.0,100000.0,100000.0
2018-12-10,100137.51243095224,91885.02462290182,88475.78666518632,104485.82832231327,102841.02710434067,100000.0,100000.0,100000.0
2018-12-11,101415.16756899397,92950.99041291025,89621.98520353418,105793.24509737773,104248.14547543414,100000.0,100000.0,100000.0
2018-12-12,103407.327511881,95150.58350438598,90928.63624025692,108438.65469510735,107009.81562459357,100000.0,100000.0,100000.0
2018-12-13,103961.25204813368,95512.68222617659,91644.76638556898,108827.85866428679,106766.07445249309,100000.0,100000.0,100000.0
2018-12-14,104264.83261764437,96082.94007910292,91533.3732829063,109529.35497053637,107998.07854221262,100000.0,100000.0,100000.0
2018-12-17,104836.87579331941,96662.33754845994,92063.93847950202,110237.91418221637,109255.61000269871,100000.0,100000.0,100000.0
2018-12-18,105213.83452040082,97130.18763903056,92212.08890904032,110884.7615217516,109915.03457529389,100000.0,100000.0,100000.0
2018-12-19,105999.84808369564,97857.49819238379,92816.8551639869,111879.83220772241,109779.52818086292,100000.0,100000.0,100000.0
2018-12-20,105838.71658252299,97714.68788329414,92486.48223461401,111629.32566713555,109621.68502941047,100000.0,100000.0,100000.0
2018-12-21,104398.65589285223,96638.28365714564,90959.94997107389,110857.94260831083,109400.29760530376,100000.0,100000.0,100000.0
2018-12-24,103484.23947409676,95696.80994250227,90177.9303016077,109900.86469514148,108620.6146006654,100000.0,100000.0,100000.0
2018-12-26,103863.39013992687,95896.44929516954,90740.34995699218,110003.24612003991,108424.39426149723,100000.0,100000.0,100000.0
2018-12-27,104279.47459041531,96233.04066575543,90984.926334591,110528.32434517697,108764.43057552152,100000.0,100000.0,100000.0
2018-12-28,105131.51961568282,96972.11047288956,91741.42850085351,111520.3925472367,110052.51407457638,100000.0,100000.0,100000.0
2018-12-31,105319.16954077351,97118.25670202849,91885.10455996743,111656.81306895397,110645.63750082269,100000.0,100000.0,100000.0
2019-01-01,105245.12790939154,97041.4660951769,91820.01212773164,111582.30497522294,110675.49018908433,100000.0,100000.0,100000.0
2019-01-02,103899.43529911869,95318.87220941184,90788.11743472773,109427.89424004644,107395.78488755737,100000.0,100000.0,100000.0
2019-01-03,102853.220351813,94072.17237039693,89944.97805320426,107853.23800775468,105275.14241425187,100000.0,100000.0,100000.0
2019-01-04,103131.0859745741,94538.8334064494,90217.63014674427,108460.57356030546,106043.32264203881,100000.0,100000.0,100000.0
2019-01-07,103370.30035934743,94981.68170818308,90230.5015750209,108911.78481890977,106255.66205016637,100000.0,100000.0,100000.0
2019-01-08,103759.71717055269,95514.62613340086,90506.57571117216,109507.18131942292,107021.41938035161,100000.0,100000.0,100000.0
2019-01-09,103956.01271208382,95750.49555836948,90589.73467564763,109420.85843787488,106475.83807169237,100000.0,100000.0,100000.0
2019-01-10,103914.17289364904,95662.69220108983,90528.04304167628,109225.8678698827,106405.49676564249,100000.0,100000.0,100000.0
2019-01-11,103655.40205278512,95315.65010185032,90368.66452114683,108713.15217118768,105824.76526699583,100000.0,100000.0,100000.0
2019-01-14,102944.98578660087,94816.26159604827,89652.66701422007,108277.59064488481,105431.75970849919,100000.0,100000.0,100000.0
2019-01-15,104227.00778293135,95757.09735279804,90804.91116663451,109176.8751017124,106263.57122166407,100000.0,100000.0,100000.0
2019-01-16,104161.30833768829,95878.2790408676,90700.92849422953,109319.95095505838,106340.63736388502,100000.0,100000.0,100000.0
2019-01-17,104193.76981792544,95619.64332063329,90856.09751983818,109012.14510246231,106164.5403425522,100000.0,100000.0,100000.0
2019-01-18,103910.94411120698,94907.1022376357,90711.50563766311,108216.1731665464,105338.30459319722,100000.0,100000.0,100000.0
2019-01-21,103891.73988383975,94744.12788432575,90554.42890244762,107785.410173222,105049.84084421344,100000.0,100000.0,100000.0
2019-01-22,103658.09163873545,94067.44929611574,90615.66495858741,106949.35073261056,104381.78939484211,100000.0,100000.0,100000.0
2019-01-23,103181.00770683543,93542.61293065443,90268.08929643668,106543.18587097731,104208.67257467397,100000.0,100000.0,100000.0
2019-01-24,103154.72417087939,93232.63893909127,90343.19753815123,106085.91483407293,103944.26651022502,100000.0,100000.0,100000.0
2019-01-25,102241.76716044961,92006.1112391336,89741.36069707641,104653.79721061606,103125.11645121082,100000.0,100000.0,100000.0
2019-01-28,100819.78497419426,91074.69807406624,88076.33338886838,103594.5731536122,101989.85998707844,100000.0,100000.0,100000.0
2019-01-29,101257.93424518021,91167.77889358548,88512.97408077095,103700.44962304879,101619.2146613306,100000.0,100000.0,100000.0
2019-01-30,101656.1997755258,91620.97196071342,88775.6258459061,104215.94232672825,102280.33456281689,100000.0,100000.0,100000.0
2019-01-31,102720.15282630884,92405.78832377541,89802.20138562456,105108.64598484933,103184.15138857193,100000.0,100000.0,100000.0
2019-02-01,103746.78939752615,93647.85343816246,90406.08426975708,106521.45555843154,104464.0036344665,100000.0,100000.0,100000.0
2019-02-04,102950.96611904247,92922.16069839957,89785.11900210746,105696.00314185514,103779.03348972049,100000.0,100000.0,100000.0
2019-02-05,103263.50929749665,92858.79696854725,90241.9764529957,105623.92891392906,103839.36019220372,100000.0,100000.0,100000.0
2019-02-06,104524.58001030039,94322.69820927492,91080.26032195688,107265.1293560877,105774.39049068684,100000.0,100000.0,100000.0
2019-02-07,104904.14185190178,95273.07286612074,91115.52841667872,108376.33596047628,106893.21917536443,100000.0,100000.0,100000.0
2019-02-08,103524.05997940521,93531.74390896515,90165.03288519834,106356.44438403717,104249.9594527276,100000.0,100000.0,100000.0
2019-02-11,102283.08905323014,92616.0969444254,88896.40109927826,105257.50806102742,102650.32433090956,100000.0,100000.0,100000.0
2019-02-12,102101.55576308673,92809.49867005841,88627.83189631665,105544.59485087659,103355.3220510732,100000.0,100000.0,100000.0
2019-02-14,101290.076209816,92208.31798584043,87704.22689697059,104854.2952117556,102789.91867083927,100000.0,100000.0,100000.0
2019-02-15,100714.21022033422,91481.62133581944,87358.18887815479,104008.55224435178,101738.25405701537,100000.0,100000.0,100000.0
2019-02-18,99874.3278608384,90788.05835774378,86609.53012360196,103232.61073714678,100962.65135503812,100000.0,100000.0,100000.0
2019-02-19,99698.95366046255,90931.25398689012,86360.1359926197,103456.96549469617,101115.16012861764,100000.0,100000.0,100000.0
2019-02-20,101007.27172105447,92435.14148597252,87338.24903724538,105167.64155397791,102907.22298178091,100000.0,100000.0,100000.0
2019-02-21,101740.0916596119,93011.13066152079,88080.2944498823,105822.97050579684,103455.29030091072,100000.0,100000.0,100000.0
2019-02-22,102311.95739934337,94039.28976532373,88213.00182343276,106992.75362468755,104374.2389505734,100000.0,100000.0,100000.0
2019-02-25,103077.86924981774,94813.96956908033,88661.05481402487,107874.14187834394,105105.09227992882,100000.0,100000.0,100000.0
2019-02-26,102973.68662739384,94898.437729574,88418.98694014513,107970.24512526748,105097.50107346477,100000.0,100000.0,100000.0
2019-02-27,102831.55199058434,95197.01945343413,88093.45612591578,108309.9550581852,105146.11723906716,100000.0,100000.0,100000.0
2019-02-28,102653.91080291389,95086.32896596355,87982.72960766428,108184.01748375114,104798.83765051473,100000.0,100000.0,100000.0
2019-03-01,103484.63538586676,96280.52297186891,88445.71782159623,109481.57942706437,106112.4020785833,100000.0,100000.0,100000.0
2019-03-05,105010.97028963258,98773.75864458678,89210.60138796952,112460.18304102856,108409.86269312122,100000.0,100000.0,100000.0
2019-03-06,105425.0111977463,99205.50710534873,89558.1332495806,113090.21257534294,108995.32097126433,100000.0,100000.0,100000.0
2019-03-07,104952.54141744919,98773.60205427336,89127.82214199677,112501.63701663296,110184.53710521075,100000.0,100000.0,100000.0
2019-03-08,104703.92630498484,98625.94354234618,88794.01297445073,112325.93733221626,108994.35549186807,100000.0,100000.0,100000.0
2019-03-11,106381.66727141163,100504.48975940939,90400.42587690322,114686.08552313274,112035.69980894122,100000.0,100000.0,100000.0
2019-03-12,107352.90077565538,101210.34758855372,91371.22033322748,115128.10475553232,112035.69980894122,100000.0,100000.0,100000.0
2019-03-13,107225.08925673521,100533.30665838165,91432.03772654755,114201.02039397227,111699.5927095144,100000.0,100000.0,100000.0
2019-03-14,107341.77296814369,100954.44437603981,91421.58141023827,114726.17402289077,112337.88493671025,100000.0,100000.0,100000.0
2019-03-15,107834.588081863,101390.55073094954,91851.66671341701,114841.71216555787,112729.93941536783,100000.0,100000.0,100000.0
2019-03-18,107935.28362633332,101215.98830809213,91881.00539678446,114734.7371934781,111201.04377560981,100000.0,100000.0,100000.0
2019-03-19,108365.25941520647,101126.59837985435,92476.90759488789,114483.50723010469,110401.69916825555,99700.0,99700.0,99700.0
2019-03-20,107674.74437165749,100135.90009925787,91941.30219165912,113435.22505592204,109489.65047001714,99062.35270358145,101764.98990476166,101764.98990476166
2019-03-22,107421.02786696133,100281.4059737104,91512.42903200092,113163.56406729837,108493.63186625174,98079.68038537003,101764.98990476166,101764.98990476166
2019-03-25,106767.95152687153,99396.48826717223,91131.15358200167,112185.84826029513,107643.42965206399,97500.05829345935,101764.98990476166,101764.98990476166
2019-03-26,107958.94403235191,100356.38317426403,92181.03240300405,113377.89118729654,108607.62647329972,98113.24156455681,101459.69493504737,101459.69493504737
2019-03-27,107855.51274487066,99847.2786919201,92241.00083395356,112862.00820928646,108338.91569306086,97777.99166356587,100422.93240436458,100422.93240436458
2019-03-28,108648.89910240711,100092.54862531518,93043.72556050846,112987.2182451781,108210.8153998487,97689.04750027113,100853.23597671177,100853.23597671177
2019-04-01,109794.35595710744,102998.95538653685,93242.95856333357,115852.5788596345,108659.93621530583,98014.98042711204,100853.23597671177,100853.23597671177
2019-04-02,109951.43036225092,102915.1329630668,93446.81734603604,116142.9078839173,109688.67758479482,98645.45601489997,100550.67626878164,100550.67626878164
2019-04-03,109343.91404684306,102315.22576092575,92900.0955168483,115539.87881445015,108676.96811734774,97883.83119429255,100821.73052838798,100821.73052838798
2019-04-04,108923.15640969118,102314.82213583024,92495.96910708613,115509.70404024702,109705.51793588843,98603.70981593868,100821.73052838798,100821.73052838798
2019-04-05,109617.67259258193,103171.43621909936,93026.25727832917,116585.45557283044,110588.69169156096,99723.28149260934,100821.73052838798,100821.73052838798
2019-04-08,109081.1032981889,102488.20667269382,92701.2267122936,115801.75297113541,109767.26392800969,98853.81725843134,100519.26533680283,100519.26533680283
2019-04-09,109650.62195566413,103548.12417240227,92981.02324658018,116795.17484340975,111441.26693422403,100272.81657485696,100344.89794239626,100344.89794239626
2019-04-10,109157.66614743756,103111.45519997923,92537.58650316682,116184.46593387926,110888.87091138406,100644.57879545397,100344.89794239626,100344.89794239626
